from,to,weigth
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_fisico_campo_natura,1.2570760846138
it_1910-1920_esperienza_elettrico_interessante,it_1910-1920_interesse_lampada_onorevole,1.1982276439666748
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_elettrico_materia_energia,1.1872020959854126
it_1910-1920_esperienza_elettrico_interessante,it_1910-1920_galleria_macchina_dare,1.1835097074508667
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_carbone_industria_sindacato,1.1706185340881348
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_seduta_incidente_saturo,1.166003704071045
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_costituire_fare_sorgere,1.1566352844238281
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_dovere_impianto_tecnico,1.1076711416244507
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_appunto_strada_scrivere,1.0955877304077148
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_rialzo_valore_accumulatore,1.087520718574524
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_carico_politico_atmosfera,1.055702805519104
it_1910-1920_esperienza_elettrico_interessante,it_1910-1920_potere_ambiente_vedere,1.0542211532592773
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_produzione_idraulico_temperatura,1.050777792930603
it_1910-1920_esperienza_elettrico_interessante,it_1920-1930_perché_fenomeno_pensiero,0.9854763746261597
it_1910-1920_esperienza_elettrico_interessante,it_1910-1920_trovare_problema_scienza,0.9526556730270386
it_1910-1920_esperienza_elettrico_interessante,fr_1870-1880_homme_jour_bien,0.7276716232299805
it_1910-1920_esperienza_elettrico_interessante,fr_1880-1890_bien_homme_vouloir,0.7143877744674683
it_1910-1920_esperienza_elettrico_interessante,fr_1890-1900_falloir_trop_voir,0.7079976797103882
it_1910-1920_esperienza_elettrico_interessante,es_1890-1900_mundo_querer_idea,0.6735605001449585
it_1910-1920_esperienza_elettrico_interessante,es_1920-1930_vida_problema_elemento,0.6729637384414673
it_1910-1920_esperienza_elettrico_interessante,es_1860-1870_gobierno_ción_ejército,0.6457525491714478
it_1910-1920_esperienza_elettrico_interessante,es_1860-1870_haber_país_deber,0.6426942348480225
it_1910-1920_esperienza_elettrico_interessante,fr_1880-1890_petit_rien_jour,0.6222299337387085
it_1910-1920_esperienza_elettrico_interessante,es_1860-1870_ver_francia_persona,0.6193500757217407
it_1910-1920_esperienza_elettrico_interessante,fr_1900-1910_femme_jamais_croire,0.6110918521881104
it_1910-1920_esperienza_elettrico_interessante,es_1890-1900_pueblo_palabra_hablar,0.6005611419677734
it_1910-1920_esperienza_elettrico_interessante,es_1880-1890_pasar_cosa_perder,0.5833792686462402
it_1910-1920_esperienza_elettrico_interessante,es_1910-1920_ministro_gobierno_señor,0.5105782747268677
it_1910-1920_esperienza_elettrico_interessante,fr_1900-1910_poindre_année_dernier,0.5039182901382446
it_1910-1920_esperienza_elettrico_interessante,es_1880-1890_comisión_noche_proyecto,0.4907149076461792
it_1910-1920_esperienza_elettrico_interessante,es_1860-1870_hombre_colega_español,0.4904237985610962
it_1910-1920_esperienza_elettrico_interessante,fr_1870-1880_fois_république_moment,0.4891064167022705
it_1910-1920_esperienza_elettrico_interessante,es_1860-1870_poder_fuerza_poner,0.47749626636505127
it_1910-1920_esperienza_elettrico_interessante,es_1920-1930_hacer_teatro_poner,0.4760326147079468
it_1910-1920_esperienza_elettrico_interessante,es_1880-1890_país_interés_español,0.4734405279159546
it_1910-1920_esperienza_elettrico_interessante,es_1910-1920_vida_ver_hombre,0.4661911725997925
it_1910-1920_esperienza_elettrico_interessante,us_1870-1880_know_good_time,0.4585843086242676
it_1910-1920_esperienza_elettrico_interessante,fr_1900-1910_tion_pouvoir_moyen,0.42256855964660645
it_1910-1920_esperienza_elettrico_interessante,es_1870-1880_asunto_orden_acto,0.3966851234436035
it_1910-1920_esperienza_elettrico_interessante,fr_1900-1910_heure_aller_coup,0.39340460300445557
it_1910-1920_esperienza_elettrico_interessante,es_1870-1880_vida_acudir_vivir,0.38231396675109863
it_1910-1920_esperienza_elettrico_interessante,es_1920-1930_decreto_haber_necesario,0.3810642957687378
it_1910-1920_esperienza_elettrico_interessante,es_1890-1900_ministro_noticia_noche,0.37832891941070557
it_1910-1920_esperienza_elettrico_interessante,fr_1890-1900_soir_parisien_année,0.3609102964401245
it_1910-1920_esperienza_elettrico_interessante,fr_1890-1900_science_monde_force,0.34788060188293457
it_1910-1920_esperienza_elettrico_interessante,es_1860-1870_política_napoleón_francés,0.33241069316864014
it_1910-1920_esperienza_elettrico_interessante,es_1890-1900_ayer_comisión_gobierno,0.32990550994873047
it_1910-1920_esperienza_elettrico_interessante,es_1920-1930_gobierno_consejo_ministro,0.32359158992767334
it_1910-1920_esperienza_elettrico_interessante,fr_1900-1910_petit_rien_goût,0.31780850887298584
it_1910-1920_esperienza_elettrico_interessante,fr_1900-1910_homme_siècle_science,0.3150968551635742
it_1910-1920_esperienza_elettrico_interessante,es_1880-1890_cuestión_ción_cargo,0.30898797512054443
it_1910-1920_esperienza_elettrico_interessante,fr_1880-1890_jeune_femme_père,0.3074674606323242
it_1910-1920_esperienza_elettrico_interessante,es_1860-1870_real_capital_madrid,0.2809253931045532
it_1910-1920_esperienza_elettrico_interessante,us_1870-1880_say_little_turn,0.26673424243927
it_1910-1920_esperienza_elettrico_interessante,es_1870-1880_hidalgo_hablar_corazón,0.2575169801712036
it_1910-1920_esperienza_elettrico_interessante,fr_1870-1880_mort_lumière_expérience,0.25742781162261963
it_1910-1920_esperienza_elettrico_interessante,us_1850-1860_say_tell_death,0.2540172338485718
it_1910-1920_esperienza_elettrico_interessante,es_1920-1930_cuerpo_sistema_tierra,0.2295398712158203
it_1910-1920_esperienza_elettrico_interessante,es_1880-1890_exposición_sobrar_ciudad,0.22474217414855957
it_1910-1920_esperienza_elettrico_interessante,us_1870-1880_labor_result_doubt,0.20866179466247559
it_1910-1920_esperienza_elettrico_interessante,es_1890-1900_trabajo_nación_barco,0.20625996589660645
it_1910-1920_esperienza_elettrico_interessante,es_1860-1870_general_presidente_decreto,0.20494675636291504
it_1910-1920_esperienza_elettrico_interessante,es_1860-1870_artículo_provincia_periódico,0.19896364212036133
it_1910-1920_esperienza_elettrico_interessante,us_1920-1930_member_strike_say,0.1920943260192871
it_1910-1920_esperienza_elettrico_interessante,fr_1890-1900_nord_pièce_reprendre,0.189469575881958
it_1910-1920_esperienza_elettrico_interessante,es_1890-1900_ciencia_problema_cuerpo,0.17989325523376465
it_1910-1920_esperienza_elettrico_interessante,es_1870-1880_libro_notable_señora,0.16844534873962402
it_1910-1920_esperienza_elettrico_interessante,es_1870-1880_francés_parís_ciudad,0.16813397407531738
it_1910-1920_esperienza_elettrico_interessante,es_1870-1880_ayer_madrid_nombrar,0.16402626037597656
it_1910-1920_esperienza_elettrico_interessante,fr_1880-1890_montre_bulgare_chemin,0.1633009910583496
it_1910-1920_esperienza_elettrico_interessante,us_1920-1930_think_come_ship,0.15260696411132812
it_1910-1920_esperienza_elettrico_interessante,es_1910-1920_cuyo_municipal_carbón,0.14956307411193848
it_1910-1920_esperienza_elettrico_interessante,es_1880-1890_pueblo_ciencia_historia,0.14523744583129883
it_1910-1920_esperienza_elettrico_interessante,es_1910-1920_salón_niño_obra,0.14403486251831055
it_1910-1920_esperienza_elettrico_interessante,es_1890-1900_obra_francés_teatro,0.13914275169372559
it_1910-1920_esperienza_elettrico_interessante,es_1910-1920_diputado_presidente_político,0.1367967128753662
it_1910-1920_esperienza_elettrico_interessante,es_1870-1880_francia_historia_iglesia,0.13440752029418945
it_1910-1920_esperienza_elettrico_interessante,us_1920-1930_united_power_government,0.12471652030944824
it_1910-1920_esperienza_elettrico_interessante,es_1880-1890_ayer_anoche_general,0.1200249195098877
it_1910-1920_esperienza_elettrico_interessante,es_1880-1890_mujer_muerto_volver,0.11515307426452637
it_1910-1920_esperienza_elettrico_interessante,fr_1890-1900_général_président_député,0.11026358604431152
it_1910-1920_trovare_problema_scienza,it_1920-1930_dovere_impianto_tecnico,1.4044256806373596
it_1910-1920_trovare_problema_scienza,it_1910-1920_cancro_laboratorio_potere,1.332625687122345
it_1910-1920_trovare_problema_scienza,it_1910-1920_società_anonimo_ditta,1.132380485534668
it_1910-1920_trovare_problema_scienza,it_1920-1930_uccidere_contatto_piccolo,1.112443447113037
it_1910-1920_trovare_problema_scienza,it_1920-1930_fisico_campo_natura,1.1049388647079468
it_1910-1920_trovare_problema_scienza,it_1920-1930_grande_ricordare_mettere,1.0739068984985352
it_1910-1920_trovare_problema_scienza,it_1910-1920_torino_Italia_società,1.0603108406066895
it_1910-1920_trovare_problema_scienza,it_1920-1930_elettrico_materia_energia,1.0406816005706787
it_1910-1920_trovare_problema_scienza,it_1920-1930_individuo_pericolo_infortuno,1.0042312145233154
it_1910-1920_trovare_problema_scienza,it_1910-1920_carbone_elettrico_energia,1.0002650022506714
it_1910-1920_trovare_problema_scienza,it_1920-1930_operaio_buono_macchina,1.0001282691955566
it_1910-1920_trovare_problema_scienza,it_1910-1920_seduta_aria_aula,0.9907246828079224
it_1910-1920_trovare_problema_scienza,it_1920-1930_costruzione_miglioramento_operazione,0.9873000383377075
it_1910-1920_trovare_problema_scienza,it_1910-1920_galleria_macchina_dare,0.9729272127151489
it_1910-1920_trovare_problema_scienza,it_1920-1930_corrente_colpire_respirazione,0.9686452150344849
it_1910-1920_trovare_problema_scienza,it_1910-1920_interesse_lampada_onorevole,0.9661483764648438
it_1910-1920_trovare_problema_scienza,it_1920-1930_emissione_impresa_istituto,0.9657353162765503
it_1910-1920_trovare_problema_scienza,it_1910-1920_esperienza_elettrico_interessante,0.9526556730270386
it_1910-1920_trovare_problema_scienza,it_1920-1930_società_italiano_energia,0.9456189870834351
it_1910-1920_trovare_problema_scienza,it_1920-1930_esso_teatro_diffuso,0.9454090595245361
it_1910-1920_trovare_problema_scienza,it_1920-1930_potere_corpo_effetto,0.9441269636154175
it_1910-1920_trovare_problema_scienza,it_1920-1930_carbone_industria_sindacato,0.9364128112792969
it_1910-1920_trovare_problema_scienza,it_1920-1930_costituire_fare_sorgere,0.9238117933273315
it_1910-1920_trovare_problema_scienza,it_1920-1930_servizio_pubblico_aria,0.9225109815597534
it_1910-1920_trovare_problema_scienza,it_1920-1930_rialzo_valore_accumulatore,0.9206353425979614
it_1910-1920_trovare_problema_scienza,it_1910-1920_carico_operaio_sciopero,0.905748724937439
it_1910-1920_trovare_problema_scienza,it_1920-1930_perché_fenomeno_pensiero,0.8870347738265991
it_1910-1920_trovare_problema_scienza,es_1920-1930_vida_problema_elemento,0.8795204162597656
it_1910-1920_trovare_problema_scienza,it_1920-1930_appunto_strada_scrivere,0.8722095489501953
it_1910-1920_trovare_problema_scienza,it_1920-1930_produzione_idraulico_temperatura,0.8588143587112427
it_1910-1920_trovare_problema_scienza,it_1920-1930_cielo_sciopero_padrone,0.846269965171814
it_1910-1920_trovare_problema_scienza,it_1910-1920_potere_ambiente_vedere,0.8432885408401489
it_1910-1920_trovare_problema_scienza,it_1910-1920_nuovo_giornata_conquista,0.8000428676605225
it_1910-1920_trovare_problema_scienza,it_1920-1930_seduta_incidente_saturo,0.7150739431381226
it_1910-1920_trovare_problema_scienza,it_1920-1930_carico_politico_atmosfera,0.6803234815597534
it_1910-1920_trovare_problema_scienza,es_1860-1870_hombre_colega_español,0.580322265625
it_1910-1920_trovare_problema_scienza,es_1890-1900_mundo_querer_idea,0.5094990730285645
it_1910-1920_trovare_problema_scienza,fr_1890-1900_falloir_trop_voir,0.4981132745742798
it_1910-1920_trovare_problema_scienza,es_1860-1870_haber_país_deber,0.4854145050048828
it_1910-1920_trovare_problema_scienza,fr_1880-1890_bien_homme_vouloir,0.4786888360977173
it_1910-1920_trovare_problema_scienza,fr_1880-1890_petit_rien_jour,0.4755631685256958
it_1910-1920_trovare_problema_scienza,fr_1870-1880_homme_jour_bien,0.4654008150100708
it_1910-1920_trovare_problema_scienza,es_1880-1890_pasar_cosa_perder,0.42577075958251953
it_1910-1920_trovare_problema_scienza,es_1860-1870_ver_francia_persona,0.4113614559173584
it_1910-1920_trovare_problema_scienza,es_1890-1900_pueblo_palabra_hablar,0.4016169309616089
it_1910-1920_trovare_problema_scienza,fr_1900-1910_femme_jamais_croire,0.3985438346862793
it_1910-1920_trovare_problema_scienza,es_1860-1870_gobierno_ción_ejército,0.3869057893753052
it_1910-1920_trovare_problema_scienza,es_1880-1890_comisión_noche_proyecto,0.3679769039154053
it_1910-1920_trovare_problema_scienza,es_1910-1920_ministro_gobierno_señor,0.34093713760375977
it_1910-1920_trovare_problema_scienza,fr_1900-1910_tion_pouvoir_moyen,0.31556010246276855
it_1910-1920_trovare_problema_scienza,fr_1900-1910_poindre_année_dernier,0.2998005151748657
it_1910-1920_trovare_problema_scienza,es_1920-1930_hacer_teatro_poner,0.296466588973999
it_1910-1920_trovare_problema_scienza,es_1920-1930_cuerpo_sistema_tierra,0.2962164878845215
it_1910-1920_trovare_problema_scienza,us_1870-1880_know_good_time,0.2831498384475708
it_1910-1920_trovare_problema_scienza,es_1860-1870_poder_fuerza_poner,0.2790564298629761
it_1910-1920_trovare_problema_scienza,es_1910-1920_vida_ver_hombre,0.270082950592041
it_1910-1920_trovare_problema_scienza,fr_1870-1880_fois_république_moment,0.26160597801208496
it_1910-1920_trovare_problema_scienza,es_1920-1930_decreto_haber_necesario,0.2471299171447754
it_1910-1920_trovare_problema_scienza,es_1890-1900_ciencia_problema_cuerpo,0.24147820472717285
it_1910-1920_trovare_problema_scienza,es_1880-1890_país_interés_español,0.2277216911315918
it_1910-1920_trovare_problema_scienza,es_1860-1870_política_napoleón_francés,0.227553129196167
it_1910-1920_trovare_problema_scienza,es_1870-1880_vida_acudir_vivir,0.19721388816833496
it_1910-1920_trovare_problema_scienza,es_1870-1880_asunto_orden_acto,0.1965339183807373
it_1910-1920_trovare_problema_scienza,fr_1900-1910_heure_aller_coup,0.17358016967773438
it_1910-1920_trovare_problema_scienza,fr_1890-1900_science_monde_force,0.15731596946716309
it_1910-1920_trovare_problema_scienza,es_1870-1880_hidalgo_hablar_corazón,0.15682625770568848
it_1910-1920_trovare_problema_scienza,es_1880-1890_cuestión_ción_cargo,0.14904356002807617
it_1910-1920_trovare_problema_scienza,fr_1900-1910_homme_siècle_science,0.1396775245666504
it_1910-1920_trovare_problema_scienza,us_1850-1860_say_tell_death,0.10782384872436523
it_1910-1920_trovare_problema_scienza,es_1920-1930_gobierno_consejo_ministro,0.10513854026794434
it_1910-1920_trovare_problema_scienza,es_1890-1900_ministro_noticia_noche,0.09508872032165527
it_1910-1920_trovare_problema_scienza,us_1870-1880_say_little_turn,0.09289073944091797
it_1910-1920_trovare_problema_scienza,fr_1900-1910_petit_rien_goût,0.07850837707519531
it_1910-1920_trovare_problema_scienza,fr_1870-1880_mort_lumière_expérience,0.0717766284942627
it_1910-1920_trovare_problema_scienza,es_1890-1900_ayer_comisión_gobierno,0.06535506248474121
it_1910-1920_trovare_problema_scienza,us_1870-1880_labor_result_doubt,0.05478477478027344
it_1910-1920_trovare_problema_scienza,es_1890-1900_trabajo_nación_barco,0.04293346405029297
it_1910-1920_trovare_problema_scienza,fr_1880-1890_jeune_femme_père,0.028251171112060547
it_1910-1920_trovare_problema_scienza,es_1860-1870_artículo_provincia_periódico,0.02255558967590332
it_1910-1920_trovare_problema_scienza,es_1880-1890_exposición_sobrar_ciudad,0.01584601402282715
it_1910-1920_trovare_problema_scienza,fr_1890-1900_soir_parisien_année,0.014060258865356445
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_esperienza_elettrico_interessante,1.3193508982658386
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_emissione_impresa_istituto,1.3128694891929626
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_società_italiano_energia,1.2276691198349
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_fisico_campo_natura,1.1910479068756104
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_seduta_aria_aula,1.1897430419921875
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_carico_operaio_sciopero,1.1623506546020508
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_società_anonimo_ditta,1.1387532949447632
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_servizio_pubblico_aria,1.1219093799591064
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_corrente_colpire_respirazione,1.116621971130371
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_carbone_elettrico_energia,1.109828233718872
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_carico_politico_atmosfera,1.0961904525756836
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_costruzione_miglioramento_operazione,1.0956891775131226
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_potere_corpo_effetto,1.0771223306655884
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_individuo_pericolo_infortuno,1.07540762424469
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_seduta_incidente_saturo,1.0671496391296387
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_operaio_buono_macchina,1.0578526258468628
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_uccidere_contatto_piccolo,1.045261025428772
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_elettrico_materia_energia,1.0389275550842285
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_torino_Italia_società,1.036637544631958
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_rialzo_valore_accumulatore,1.0332354307174683
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_cielo_sciopero_padrone,1.0323922634124756
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_cancro_laboratorio_potere,1.0201107263565063
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_interesse_lampada_onorevole,1.005974531173706
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_esso_teatro_diffuso,1.0032461881637573
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_carbone_industria_sindacato,1.0031778812408447
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_galleria_macchina_dare,0.9666010141372681
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_grande_ricordare_mettere,0.9104123115539551
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_costituire_fare_sorgere,0.8949487209320068
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_appunto_strada_scrivere,0.8649928569793701
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_dovere_impianto_tecnico,0.8334903717041016
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_produzione_idraulico_temperatura,0.8261550664901733
it_1910-1920_nuovo_giornata_conquista,it_1920-1930_perché_fenomeno_pensiero,0.8146748542785645
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_trovare_problema_scienza,0.8000428676605225
it_1910-1920_nuovo_giornata_conquista,it_1910-1920_potere_ambiente_vedere,0.7621734142303467
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_ver_francia_persona,0.6210936307907104
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_gobierno_ción_ejército,0.5611591339111328
it_1910-1920_nuovo_giornata_conquista,fr_1870-1880_homme_jour_bien,0.5260272026062012
it_1910-1920_nuovo_giornata_conquista,es_1890-1900_mundo_querer_idea,0.500669002532959
it_1910-1920_nuovo_giornata_conquista,fr_1890-1900_falloir_trop_voir,0.49951791763305664
it_1910-1920_nuovo_giornata_conquista,fr_1880-1890_bien_homme_vouloir,0.48110711574554443
it_1910-1920_nuovo_giornata_conquista,es_1920-1930_vida_problema_elemento,0.47816193103790283
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_haber_país_deber,0.4705698490142822
it_1910-1920_nuovo_giornata_conquista,fr_1880-1890_petit_rien_jour,0.4608118534088135
it_1910-1920_nuovo_giornata_conquista,es_1880-1890_comisión_noche_proyecto,0.44663822650909424
it_1910-1920_nuovo_giornata_conquista,es_1910-1920_ministro_gobierno_señor,0.4245063066482544
it_1910-1920_nuovo_giornata_conquista,es_1890-1900_pueblo_palabra_hablar,0.3925647735595703
it_1910-1920_nuovo_giornata_conquista,es_1880-1890_pasar_cosa_perder,0.39146220684051514
it_1910-1920_nuovo_giornata_conquista,es_1880-1890_país_interés_español,0.3851853609085083
it_1910-1920_nuovo_giornata_conquista,fr_1900-1910_femme_jamais_croire,0.3750189542770386
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_hombre_colega_español,0.36662912368774414
it_1910-1920_nuovo_giornata_conquista,us_1870-1880_know_good_time,0.3453904390335083
it_1910-1920_nuovo_giornata_conquista,es_1890-1900_ministro_noticia_noche,0.3441157341003418
it_1910-1920_nuovo_giornata_conquista,fr_1900-1910_poindre_année_dernier,0.3331845998764038
it_1910-1920_nuovo_giornata_conquista,es_1890-1900_ayer_comisión_gobierno,0.32321715354919434
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_poder_fuerza_poner,0.3216308355331421
it_1910-1920_nuovo_giornata_conquista,es_1910-1920_vida_ver_hombre,0.30531251430511475
it_1910-1920_nuovo_giornata_conquista,es_1920-1930_hacer_teatro_poner,0.28309428691864014
it_1910-1920_nuovo_giornata_conquista,es_1870-1880_asunto_orden_acto,0.2811194658279419
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_política_napoleón_francés,0.27666175365448
it_1910-1920_nuovo_giornata_conquista,fr_1900-1910_tion_pouvoir_moyen,0.2724425792694092
it_1910-1920_nuovo_giornata_conquista,fr_1870-1880_fois_république_moment,0.27111196517944336
it_1910-1920_nuovo_giornata_conquista,es_1920-1930_gobierno_consejo_ministro,0.26094818115234375
it_1910-1920_nuovo_giornata_conquista,es_1870-1880_vida_acudir_vivir,0.23667049407958984
it_1910-1920_nuovo_giornata_conquista,es_1880-1890_cuestión_ción_cargo,0.2350919246673584
it_1910-1920_nuovo_giornata_conquista,fr_1890-1900_soir_parisien_année,0.21753835678100586
it_1910-1920_nuovo_giornata_conquista,fr_1900-1910_heure_aller_coup,0.2060680389404297
it_1910-1920_nuovo_giornata_conquista,fr_1890-1900_science_monde_force,0.1964888572692871
it_1910-1920_nuovo_giornata_conquista,es_1920-1930_decreto_haber_necesario,0.18388915061950684
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_general_presidente_decreto,0.15828871726989746
it_1910-1920_nuovo_giornata_conquista,fr_1880-1890_jeune_femme_père,0.15528106689453125
it_1910-1920_nuovo_giornata_conquista,es_1870-1880_carlista_servicio_amigo,0.15108847618103027
it_1910-1920_nuovo_giornata_conquista,fr_1900-1910_homme_siècle_science,0.15063118934631348
it_1910-1920_nuovo_giornata_conquista,fr_1870-1880_mort_lumière_expérience,0.15040302276611328
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_real_capital_madrid,0.14404988288879395
it_1910-1920_nuovo_giornata_conquista,fr_1900-1910_petit_rien_goût,0.13856053352355957
it_1910-1920_nuovo_giornata_conquista,fr_1880-1890_montre_bulgare_chemin,0.12757635116577148
it_1910-1920_nuovo_giornata_conquista,us_1870-1880_say_little_turn,0.12207508087158203
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_artículo_provincia_periódico,0.11159372329711914
it_1910-1920_nuovo_giornata_conquista,us_1850-1860_say_tell_death,0.11096358299255371
it_1910-1920_nuovo_giornata_conquista,es_1870-1880_hidalgo_hablar_corazón,0.11058974266052246
it_1910-1920_nuovo_giornata_conquista,es_1870-1880_ayer_madrid_nombrar,0.10730910301208496
it_1910-1920_nuovo_giornata_conquista,es_1880-1890_inglés_londres_parís,0.10683536529541016
it_1910-1920_nuovo_giornata_conquista,es_1880-1890_ayer_anoche_general,0.1058661937713623
it_1910-1920_nuovo_giornata_conquista,es_1880-1890_pueblo_ciencia_historia,0.09709715843200684
it_1910-1920_nuovo_giornata_conquista,es_1890-1900_ciencia_problema_cuerpo,0.09346652030944824
it_1910-1920_nuovo_giornata_conquista,es_1910-1920_diputado_presidente_político,0.0930626392364502
it_1910-1920_nuovo_giornata_conquista,fr_1890-1900_nord_pièce_reprendre,0.08806252479553223
it_1910-1920_nuovo_giornata_conquista,us_1920-1930_member_strike_say,0.08769011497497559
it_1910-1920_nuovo_giornata_conquista,es_1920-1930_cuerpo_sistema_tierra,0.08746814727783203
it_1910-1920_nuovo_giornata_conquista,fr_1890-1900_général_président_député,0.08623933792114258
it_1910-1920_nuovo_giornata_conquista,es_1890-1900_trabajo_nación_barco,0.08431077003479004
it_1910-1920_nuovo_giornata_conquista,es_1870-1880_francia_historia_iglesia,0.07504773139953613
it_1910-1920_nuovo_giornata_conquista,us_1920-1930_united_power_government,0.07275223731994629
it_1910-1920_nuovo_giornata_conquista,es_1910-1920_alemán_enemigo_tropa,0.07083392143249512
it_1910-1920_nuovo_giornata_conquista,us_1870-1880_labor_result_doubt,0.06087779998779297
it_1910-1920_nuovo_giornata_conquista,es_1880-1890_exposición_sobrar_ciudad,0.05709242820739746
it_1910-1920_nuovo_giornata_conquista,es_1870-1880_gobierno_cámara_colega,0.05201530456542969
it_1910-1920_nuovo_giornata_conquista,es_1870-1880_constitucional_grévy_conde,0.04950118064880371
it_1910-1920_nuovo_giornata_conquista,es_1860-1870_oficial_actual_hijo,0.048044443130493164
it_1910-1920_nuovo_giornata_conquista,us_1920-1930_think_come_ship,0.043108224868774414
it_1910-1920_carbone_elettrico_energia,it_1920-1930_società_italiano_energia,1.4688799977302551
it_1910-1920_carbone_elettrico_energia,it_1920-1930_carbone_industria_sindacato,1.4481638669967651
it_1910-1920_carbone_elettrico_energia,it_1910-1920_esperienza_elettrico_interessante,1.415326714515686
it_1910-1920_carbone_elettrico_energia,it_1920-1930_dovere_impianto_tecnico,1.366024911403656
it_1910-1920_carbone_elettrico_energia,it_1910-1920_seduta_aria_aula,1.33818119764328
