from,to,weigth
it_1910-1920_potere_nemico_altro,it_1920-1930_tedesco_cartello_Francia,0.34065020084381104
it_1910-1920_potere_nemico_altro,it_1920-1930_bicicletta_guardare_morire,0.3374882936477661
it_1910-1920_potere_nemico_altro,it_1920-1930_nuovo_nazione_processo,0.33190834522247314
it_1910-1920_potere_nemico_altro,it_1920-1930_contratto_fornitura_stipulare,0.3107600212097168
it_1910-1920_potere_nemico_altro,it_1910-1920_vivere_Italia_anima,0.30862510204315186
it_1910-1920_potere_nemico_altro,it_1920-1930_mano_andare_costituire,0.22137188911437988
it_1910-1920_potere_nemico_altro,it_1920-1930_produzione_tonnellata_ghisa,0.2167813777923584
it_1910-1920_potere_nemico_altro,it_1910-1920_ferro_produzione_guerra,0.21069931983947754
it_1910-1920_potere_nemico_altro,it_1920-1930_industriale_produzione_industria,0.11900901794433594
it_1910-1920_potere_nemico_altro,it_1920-1930_piano_duralluminio_tubo,0.09329700469970703
it_1910-1920_potere_nemico_altro,it_1920-1930_cerrato_torre_krupp,0.09003698825836182
it_1910-1920_guerra_dovere_trovare,it_1920-1930_volere_tenda_cuore,0.9630179405212402
it_1910-1920_guerra_dovere_trovare,it_1920-1930_mano_andare_costituire,0.935348391532898
it_1910-1920_guerra_dovere_trovare,it_1910-1920_occhio_cannone_vedere,0.8639061450958252
it_1910-1920_guerra_dovere_trovare,it_1920-1930_campione_scrittore_latino,0.8462480902671814
it_1910-1920_guerra_dovere_trovare,it_1910-1920_vivere_Italia_anima,0.8200578093528748
it_1910-1920_guerra_dovere_trovare,it_1920-1930_stinnes_sommergibile_sottomarino,0.8151812553405762
it_1910-1920_guerra_dovere_trovare,it_1910-1920_altezza_perfetto_blocco,0.7739803791046143
it_1910-1920_guerra_dovere_trovare,it_1910-1920_ferro_forno_rame,0.7233433723449707
it_1910-1920_guerra_dovere_trovare,it_1920-1930_acqua_terra_potere,0.7222123146057129
it_1910-1920_guerra_dovere_trovare,it_1910-1920_tedesco_storia_servire,0.7183477878570557
it_1910-1920_guerra_dovere_trovare,it_1920-1930_muro_chiave_cemento,0.7122691869735718
it_1910-1920_guerra_dovere_trovare,it_1910-1920_ghiacciaio_metro_solo,0.7065645456314087
it_1910-1920_guerra_dovere_trovare,it_1910-1920_nave_mare_ponte,0.7017176151275635
it_1910-1920_guerra_dovere_trovare,it_1920-1930_bicicletta_guardare_morire,0.6981725692749023
it_1910-1920_guerra_dovere_trovare,it_1920-1930_forno_stabilimento_lavorazione,0.6707674264907837
it_1910-1920_guerra_dovere_trovare,it_1920-1930_tedesco_cartello_Francia,0.6480953693389893
it_1910-1920_guerra_dovere_trovare,it_1920-1930_tragedia_ossigeno_bombola,0.5853991508483887
it_1910-1920_guerra_dovere_trovare,it_1910-1920_potere_nemico_altro,0.5711787939071655
it_1910-1920_guerra_dovere_trovare,it_1920-1930_cerrato_torre_krupp,0.5693082809448242
it_1910-1920_guerra_dovere_trovare,it_1910-1920_cannone_francese_posizione,0.5623494386672974
it_1910-1920_guerra_dovere_trovare,it_1920-1930_nuovo_nazione_processo,0.5606324672698975
it_1910-1920_guerra_dovere_trovare,it_1920-1930_contratto_fornitura_stipulare,0.5358208417892456
it_1910-1920_guerra_dovere_trovare,it_1920-1930_produzione_tonnellata_ghisa,0.5095977783203125
it_1910-1920_guerra_dovere_trovare,it_1920-1930_aeroplano_motore_cilindro,0.4359675645828247
it_1910-1920_guerra_dovere_trovare,it_1910-1920_ferro_produzione_guerra,0.43076133728027344
it_1910-1920_guerra_dovere_trovare,it_1910-1920_trust_impresa_sciopero,0.3269275426864624
it_1910-1920_guerra_dovere_trovare,es_1910-1920_haber_mundo_pensar,0.28974759578704834
it_1910-1920_guerra_dovere_trovare,it_1920-1930_industriale_produzione_industria,0.2513546943664551
it_1910-1920_guerra_dovere_trovare,it_1920-1930_elmo_partito_plebiscito,0.24733197689056396
it_1910-1920_guerra_dovere_trovare,es_1890-1900_padre_mano_querer,0.2373034954071045
it_1910-1920_guerra_dovere_trovare,fr_1910-1920_bien_vouloir_voir,0.15853512287139893
it_1910-1920_guerra_dovere_trovare,us_1860-1870_great_people_like,0.10630273818969727
it_1910-1920_guerra_dovere_trovare,us_1850-1860_come_go_time,0.10216939449310303
it_1910-1920_guerra_dovere_trovare,fr_1870-1880_homme_œuvre_donner,0.07787275314331055
it_1910-1920_guerra_dovere_trovare,it_1920-1930_piano_duralluminio_tubo,0.07753872871398926
it_1910-1920_guerra_dovere_trovare,es_1890-1900_vida_idea_caso,0.07020020484924316
it_1910-1920_guerra_dovere_trovare,fr_1870-1880_venir_beau_contre,0.03636646270751953
it_1910-1920_trust_impresa_sciopero,it_1920-1930_industriale_produzione_industria,0.7332249879837036
it_1910-1920_trust_impresa_sciopero,it_1920-1930_tragedia_ossigeno_bombola,0.5703269243240356
it_1910-1920_trust_impresa_sciopero,it_1910-1920_ferro_produzione_guerra,0.505723237991333
it_1910-1920_trust_impresa_sciopero,it_1920-1930_produzione_tonnellata_ghisa,0.5029456615447998
it_1910-1920_trust_impresa_sciopero,it_1920-1930_nuovo_nazione_processo,0.4861323833465576
it_1910-1920_trust_impresa_sciopero,it_1920-1930_bicicletta_guardare_morire,0.4743611812591553
it_1910-1920_trust_impresa_sciopero,it_1910-1920_altezza_perfetto_blocco,0.4633655548095703
it_1910-1920_trust_impresa_sciopero,it_1910-1920_ferro_forno_rame,0.44913744926452637
it_1910-1920_trust_impresa_sciopero,it_1910-1920_tedesco_storia_servire,0.396373987197876
it_1910-1920_trust_impresa_sciopero,it_1920-1930_mano_andare_costituire,0.38698363304138184
it_1910-1920_trust_impresa_sciopero,it_1920-1930_forno_stabilimento_lavorazione,0.38292670249938965
it_1910-1920_trust_impresa_sciopero,it_1920-1930_contratto_fornitura_stipulare,0.35251736640930176
it_1910-1920_trust_impresa_sciopero,it_1910-1920_guerra_dovere_trovare,0.3269275426864624
it_1910-1920_trust_impresa_sciopero,it_1920-1930_campione_scrittore_latino,0.3259141445159912
it_1910-1920_trust_impresa_sciopero,it_1910-1920_vivere_Italia_anima,0.3134063482284546
it_1910-1920_trust_impresa_sciopero,it_1920-1930_tedesco_cartello_Francia,0.3124302625656128
it_1910-1920_trust_impresa_sciopero,it_1920-1930_volere_tenda_cuore,0.3032463788986206
it_1910-1920_trust_impresa_sciopero,it_1920-1930_muro_chiave_cemento,0.29589712619781494
it_1910-1920_trust_impresa_sciopero,it_1920-1930_elmo_partito_plebiscito,0.28993356227874756
it_1910-1920_trust_impresa_sciopero,it_1920-1930_acqua_terra_potere,0.25472772121429443
it_1910-1920_trust_impresa_sciopero,it_1910-1920_ghiacciaio_metro_solo,0.23543930053710938
it_1910-1920_trust_impresa_sciopero,it_1920-1930_stinnes_sommergibile_sottomarino,0.21175158023834229
it_1910-1920_trust_impresa_sciopero,it_1910-1920_cannone_francese_posizione,0.2028259038925171
it_1910-1920_trust_impresa_sciopero,it_1910-1920_occhio_cannone_vedere,0.18278741836547852
it_1910-1920_trust_impresa_sciopero,it_1920-1930_cerrato_torre_krupp,0.08654022216796875
it_1910-1920_trust_impresa_sciopero,it_1910-1920_nave_mare_ponte,0.07490277290344238
it_1910-1920_trust_impresa_sciopero,it_1920-1930_aeroplano_motore_cilindro,0.0496823787689209
it_1910-1920_trust_impresa_sciopero,es_1910-1920_haber_mundo_pensar,0.022873759269714355
it_1910-1920_occhio_cannone_vedere,it_1920-1930_volere_tenda_cuore,1.0336614847183228
it_1910-1920_occhio_cannone_vedere,it_1920-1930_campione_scrittore_latino,0.9824510216712952
it_1910-1920_occhio_cannone_vedere,it_1910-1920_nave_mare_ponte,0.9683676958084106
it_1910-1920_occhio_cannone_vedere,it_1920-1930_acqua_terra_potere,0.9604337215423584
it_1910-1920_occhio_cannone_vedere,it_1910-1920_altezza_perfetto_blocco,0.9596547484397888
it_1910-1920_occhio_cannone_vedere,it_1910-1920_ferro_forno_rame,0.8989149928092957
it_1910-1920_occhio_cannone_vedere,it_1910-1920_guerra_dovere_trovare,0.8639061450958252
it_1910-1920_occhio_cannone_vedere,it_1910-1920_potere_nemico_altro,0.7888748645782471
it_1910-1920_occhio_cannone_vedere,it_1920-1930_bicicletta_guardare_morire,0.7297319173812866
it_1910-1920_occhio_cannone_vedere,it_1910-1920_cannone_francese_posizione,0.7007876634597778
it_1910-1920_occhio_cannone_vedere,it_1910-1920_ghiacciaio_metro_solo,0.6973737478256226
it_1910-1920_occhio_cannone_vedere,it_1920-1930_muro_chiave_cemento,0.6918808221817017
it_1910-1920_occhio_cannone_vedere,it_1920-1930_stinnes_sommergibile_sottomarino,0.6743266582489014
it_1910-1920_occhio_cannone_vedere,it_1910-1920_vivere_Italia_anima,0.6343393325805664
it_1910-1920_occhio_cannone_vedere,it_1920-1930_tragedia_ossigeno_bombola,0.6032369136810303
it_1910-1920_occhio_cannone_vedere,it_1920-1930_mano_andare_costituire,0.5851799249649048
it_1910-1920_occhio_cannone_vedere,it_1920-1930_contratto_fornitura_stipulare,0.5726989507675171
it_1910-1920_occhio_cannone_vedere,it_1920-1930_forno_stabilimento_lavorazione,0.5599663257598877
it_1910-1920_occhio_cannone_vedere,it_1920-1930_aeroplano_motore_cilindro,0.5423028469085693
it_1910-1920_occhio_cannone_vedere,it_1910-1920_tedesco_storia_servire,0.4666588306427002
it_1910-1920_occhio_cannone_vedere,it_1920-1930_produzione_tonnellata_ghisa,0.4214233160018921
it_1910-1920_occhio_cannone_vedere,it_1920-1930_nuovo_nazione_processo,0.36643123626708984
it_1910-1920_occhio_cannone_vedere,it_1920-1930_cerrato_torre_krupp,0.33132827281951904
it_1910-1920_occhio_cannone_vedere,it_1920-1930_tedesco_cartello_Francia,0.32531678676605225
it_1910-1920_occhio_cannone_vedere,it_1920-1930_industriale_produzione_industria,0.2762932777404785
it_1910-1920_occhio_cannone_vedere,it_1910-1920_ferro_produzione_guerra,0.2358628511428833
it_1910-1920_occhio_cannone_vedere,it_1920-1930_piano_duralluminio_tubo,0.19856679439544678
it_1910-1920_occhio_cannone_vedere,it_1910-1920_trust_impresa_sciopero,0.18278741836547852
it_1910-1920_occhio_cannone_vedere,es_1910-1920_haber_mundo_pensar,0.16804492473602295
it_1910-1920_occhio_cannone_vedere,es_1890-1900_padre_mano_querer,0.13161146640777588
it_1910-1920_occhio_cannone_vedere,fr_1910-1920_bien_vouloir_voir,0.05544567108154297
it_1910-1920_occhio_cannone_vedere,fr_1870-1880_venir_beau_contre,0.03008139133453369
it_1910-1920_vivere_Italia_anima,it_1920-1930_mano_andare_costituire,0.97615647315979
it_1910-1920_vivere_Italia_anima,it_1920-1930_volere_tenda_cuore,0.8943668007850647
it_1910-1920_vivere_Italia_anima,it_1910-1920_guerra_dovere_trovare,0.8200578093528748
it_1910-1920_vivere_Italia_anima,it_1920-1930_stinnes_sommergibile_sottomarino,0.804114818572998
it_1910-1920_vivere_Italia_anima,it_1910-1920_altezza_perfetto_blocco,0.7966489791870117
it_1910-1920_vivere_Italia_anima,it_1920-1930_campione_scrittore_latino,0.7497459650039673
it_1910-1920_vivere_Italia_anima,it_1920-1930_bicicletta_guardare_morire,0.7492431402206421
it_1910-1920_vivere_Italia_anima,it_1920-1930_produzione_tonnellata_ghisa,0.7300764322280884
it_1910-1920_vivere_Italia_anima,it_1920-1930_muro_chiave_cemento,0.6724696159362793
it_1910-1920_vivere_Italia_anima,it_1910-1920_nave_mare_ponte,0.6627777814865112
it_1910-1920_vivere_Italia_anima,it_1910-1920_occhio_cannone_vedere,0.6343393325805664
it_1910-1920_vivere_Italia_anima,it_1910-1920_ghiacciaio_metro_solo,0.6129246950149536
it_1910-1920_vivere_Italia_anima,it_1920-1930_acqua_terra_potere,0.6127588748931885
it_1910-1920_vivere_Italia_anima,it_1910-1920_tedesco_storia_servire,0.5341715812683105
it_1910-1920_vivere_Italia_anima,it_1920-1930_tragedia_ossigeno_bombola,0.526602029800415
it_1910-1920_vivere_Italia_anima,it_1910-1920_ferro_forno_rame,0.5171623229980469
it_1910-1920_vivere_Italia_anima,it_1920-1930_tedesco_cartello_Francia,0.4771726131439209
it_1910-1920_vivere_Italia_anima,it_1920-1930_contratto_fornitura_stipulare,0.4704550504684448
it_1910-1920_vivere_Italia_anima,it_1910-1920_cannone_francese_posizione,0.41585302352905273
it_1910-1920_vivere_Italia_anima,it_1920-1930_nuovo_nazione_processo,0.3702521324157715
it_1910-1920_vivere_Italia_anima,it_1920-1930_forno_stabilimento_lavorazione,0.3598160743713379
it_1910-1920_vivere_Italia_anima,it_1920-1930_cerrato_torre_krupp,0.32971441745758057
it_1910-1920_vivere_Italia_anima,it_1910-1920_trust_impresa_sciopero,0.3134063482284546
it_1910-1920_vivere_Italia_anima,it_1910-1920_potere_nemico_altro,0.30862510204315186
it_1910-1920_vivere_Italia_anima,it_1920-1930_aeroplano_motore_cilindro,0.30181360244750977
it_1910-1920_vivere_Italia_anima,it_1910-1920_ferro_produzione_guerra,0.26961755752563477
it_1910-1920_vivere_Italia_anima,es_1890-1900_padre_mano_querer,0.2341698408126831
it_1910-1920_vivere_Italia_anima,es_1910-1920_haber_mundo_pensar,0.2289973497390747
it_1910-1920_vivere_Italia_anima,it_1920-1930_industriale_produzione_industria,0.16995930671691895
it_1910-1920_vivere_Italia_anima,it_1920-1930_elmo_partito_plebiscito,0.11901962757110596
it_1910-1920_vivere_Italia_anima,us_1860-1870_great_people_like,0.06879091262817383
it_1910-1920_vivere_Italia_anima,it_1920-1930_piano_duralluminio_tubo,0.04438579082489014
it_1910-1920_vivere_Italia_anima,fr_1910-1920_bien_vouloir_voir,0.04120981693267822
it_1910-1920_vivere_Italia_anima,us_1850-1860_come_go_time,0.018781661987304688
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_altezza_perfetto_blocco,0.9565122127532959
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_acqua_terra_potere,0.8416423201560974
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_volere_tenda_cuore,0.7566697001457214
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_ferro_forno_rame,0.7565897703170776
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_campione_scrittore_latino,0.7440736293792725
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_guerra_dovere_trovare,0.7065645456314087
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_occhio_cannone_vedere,0.6973737478256226
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_muro_chiave_cemento,0.6843233108520508
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_nave_mare_ponte,0.6843094825744629
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_tragedia_ossigeno_bombola,0.6408529281616211
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_vivere_Italia_anima,0.6129246950149536
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_contratto_fornitura_stipulare,0.6100666522979736
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_stinnes_sommergibile_sottomarino,0.5991008281707764
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_bicicletta_guardare_morire,0.5886245965957642
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_piano_duralluminio_tubo,0.5871161222457886
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_aeroplano_motore_cilindro,0.5718010663986206
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_potere_nemico_altro,0.5587203502655029
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_cannone_francese_posizione,0.537828803062439
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_tedesco_storia_servire,0.51171875
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_mano_andare_costituire,0.5055950880050659
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_forno_stabilimento_lavorazione,0.4812018871307373
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_nuovo_nazione_processo,0.441974401473999
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_tedesco_cartello_Francia,0.40331077575683594
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_produzione_tonnellata_ghisa,0.39869189262390137
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_ferro_produzione_guerra,0.30783915519714355
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_industriale_produzione_industria,0.2585526704788208
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_cerrato_torre_krupp,0.2566787004470825
it_1910-1920_ghiacciaio_metro_solo,it_1910-1920_trust_impresa_sciopero,0.23543930053710938
it_1910-1920_ghiacciaio_metro_solo,es_1910-1920_haber_mundo_pensar,0.1267334222793579
it_1910-1920_ghiacciaio_metro_solo,es_1890-1900_padre_mano_querer,0.0840686559677124
it_1910-1920_ghiacciaio_metro_solo,fr_1910-1920_bien_vouloir_voir,0.0435943603515625
it_1910-1920_ghiacciaio_metro_solo,fr_1870-1880_venir_beau_contre,0.008978486061096191
it_1910-1920_ghiacciaio_metro_solo,it_1920-1930_elmo_partito_plebiscito,0.0008128881454467773
it_1910-1920_tedesco_storia_servire,it_1920-1930_tedesco_cartello_Francia,1.0976619124412537
it_1910-1920_tedesco_storia_servire,it_1920-1930_forno_stabilimento_lavorazione,0.8063867092132568
it_1910-1920_tedesco_storia_servire,it_1910-1920_guerra_dovere_trovare,0.7183477878570557
it_1910-1920_tedesco_storia_servire,it_1920-1930_tragedia_ossigeno_bombola,0.7141765356063843
it_1910-1920_tedesco_storia_servire,it_1920-1930_nuovo_nazione_processo,0.6703808307647705
it_1910-1920_tedesco_storia_servire,it_1920-1930_stinnes_sommergibile_sottomarino,0.6581529378890991
it_1910-1920_tedesco_storia_servire,it_1910-1920_ferro_forno_rame,0.6398441791534424
it_1910-1920_tedesco_storia_servire,it_1910-1920_cannone_francese_posizione,0.620294451713562
it_1910-1920_tedesco_storia_servire,it_1910-1920_altezza_perfetto_blocco,0.6141129732131958
it_1910-1920_tedesco_storia_servire,it_1920-1930_elmo_partito_plebiscito,0.5734435319900513
it_1910-1920_tedesco_storia_servire,it_1920-1930_volere_tenda_cuore,0.5707038640975952
it_1910-1920_tedesco_storia_servire,it_1920-1930_mano_andare_costituire,0.5585765838623047
it_1910-1920_tedesco_storia_servire,it_1920-1930_campione_scrittore_latino,0.547858476638794
it_1910-1920_tedesco_storia_servire,it_1910-1920_ferro_produzione_guerra,0.5410687923431396
it_1910-1920_tedesco_storia_servire,it_1910-1920_vivere_Italia_anima,0.5341715812683105
it_1910-1920_tedesco_storia_servire,it_1910-1920_ghiacciaio_metro_solo,0.51171875
it_1910-1920_tedesco_storia_servire,it_1910-1920_potere_nemico_altro,0.498799204826355
it_1910-1920_tedesco_storia_servire,it_1910-1920_occhio_cannone_vedere,0.4666588306427002
it_1910-1920_tedesco_storia_servire,it_1920-1930_produzione_tonnellata_ghisa,0.4607992172241211
it_1910-1920_tedesco_storia_servire,it_1920-1930_bicicletta_guardare_morire,0.4517000913619995
it_1910-1920_tedesco_storia_servire,it_1920-1930_muro_chiave_cemento,0.44090378284454346
